Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GSM152936,0,0.0497453233042711,0,0,0,0.027905115131873,0,0.0161311625052925,0,0.0511332315378119,0.0288597938962098,0.0261330653107911,0.0921404407767663,0,0.168103031307542,0.282553742066495,0.257295094162947,0,0,0,0,0,0,-0.158272417571234,0.990942849520774
GSM152937,0,0.0456339401697903,0,0.0343054975893006,0,0.0916128524070658,0.0582356207874172,0.104210337427677,0.0320443233152619,0.101064514593589,0.0814577947218654,0.0246041338638943,0.0362846841147898,0,0.109263431002301,0.167686181068418,0.11359668893863,0,0,0,0,0,0,-0.128455337058354,0.983795252467459
GSM152938,0,0,0,0,0,0.0710717274283996,0.017394049223623,0,0,0.00751674130276657,0,0.163018728564182,0,0,0.0582855622378137,0.44350755600158,0.239205635241635,0,0,0,0,0,0,0.263017493803492,0.933684473924586
GSM152939,0,0.00331155490819096,0,0.0239993202360142,0,0.104473192371768,0.052945949770781,0.104316498775073,0.0384415543908456,0.119148509709111,0.086252758855831,0.0135894276762178,0.0468064585926638,0,0.0762803985054413,0.16140825097836,0.169026125229701,0,0,0,0,0,0,0.213120312022792,0.947040536015089
GSM152940,0,0,0.0452373883258071,0.00633986915667206,0,0.000440535603248192,0.0626467869807569,0,0,0,0,0,0.0170459017617954,0,0.122014417365354,0.352464741685022,0.393810359121344,0,0,0,0,0,0,0.0931189004409942,0.952336935099946
GSM152941,0,0,0,0.00729971176270285,0,0.114749377516378,0.0610488619452158,0.106049222491797,0,0.121033878157944,0.0821256129810308,0,0.015935353392904,0,0.0893787961990375,0.209228258721872,0.193150926831117,0,0,0,0,0,0,-0.0864072846672083,0.967897521807035
GSM152942,0,0,0,0,0,0,0,0,0,0.00980142560951179,0,0,0.144842207822184,0,0.166757306049737,0.332265071167701,0.346333989350866,0,0,0,0,0,0,0.230845896339397,0.934581726831806
GSM152943,0,0,0,0,0,0.0263058010214315,0.00324511418813705,0,0,0.0149578861368817,0,0.0746109273528015,0,0,0.231693314888559,0.39952018165427,0.24966677475792,0,0,0,0,0,0,0.0619796297109298,0.957022544856439
GSM152944,0,0,0,0,0,0,0,0,0,0.00884409028449431,0,0,0.151978648058897,0,0.148199262468714,0.327482626042934,0.36349537314496,0,0,0,0,0,0,0.195807056995886,0.939280614613906
GSM152945,0.0543210555272933,0,0,0,0,0.167712523276303,0.0668909418682413,0.120021057107294,0,0.170293787578228,0.0929336810687548,0,0.00104795594571735,0,0,0.0777504729101959,0.249028524717972,0,0,0,0,0,0,-0.236650863178809,1.01017379856197
GSM152946,0,0.0277398275719938,0,0,0,0.00637015475156324,0,0.00117098928416742,0,0.041827106906989,0.0191016478749,0.0194029970641348,0.114465387081728,0,0.177099701316539,0.313743713256949,0.279078474891035,0,0,0,0,0,0,0.0433205575836912,0.956263241118532
GSM152947,0,0.0605083992043893,0,0.0308837808113959,0,0.11431914196794,0.0682357388320974,0.110598640684438,0,0.11642878235295,0.0837930790645964,0.0216729447168632,0.0317740181802902,0,0.0760968666696485,0.144364863390506,0.141323744124887,0,0,0,0,0,0,-0.338033605028959,1.03260856104865
GSM152948,0,0,0,0,0,0.390848914202029,0.512005638717345,0,0,0,0,0,0,0,0,0.0971454470806257,0,0,0,0,0,0,0,-0.0174950754980495,0.965646190218137
GSM152949,0,0,0,0,0,0,0,0,0,0,0,0,0.151553908046934,0,0,0.206134834112927,0.642311257840139,0,0,0,0,0,0,0.154152863676186,0.944590002887328
GSM152950,0,0,0,0.00505716366455518,0,0.107364569658798,0.055444628408731,0.0986019969067718,0,0.119075574729599,0.074190188579245,0,0.0300077538304386,0,0.0820388566306774,0.212876586139619,0.215342681451564,0,0,0,0,0,0,0.130928680525178,0.95183640081427
GSM152951,0,0,0,0,0,0,0,0,0,0.00850653564056834,0,0,0.171654719342343,0,0.124632261415104,0.310345250977225,0.38486123262476,0,0,0,0,0,0,0.203637325354746,0.938306499599691
GSM152952,0,0,0,0,0,0,0,0,0,0.0146629549741759,0,0,0.125435602037359,0,0.19403670300334,0.350251912692229,0.315612827292897,0,0,0,0,0,0,0.22679860682865,0.93510925793965
GSM152953,0,0,0,0,0,0,0,0,0,0.00523648160948862,0,0,0.121815863560493,0,0.153941294667605,0.338588733366972,0.380417626795441,0,0,0,0,0,0,0.0669579015434409,0.956609550252999
GSM152954,0,0,0,0,0,0,0,0,0,0.0137054588889028,0,0,0.140113953204902,0,0.176277861263556,0.334847045949572,0.335055680693068,0,0,0,0,0,0,0.178937415043589,0.941642400185136
GSM152955,0,0,0,0,0,0,0,0,0,0.0109191024948068,0,0,0.15514223086525,0,0.135369555441554,0.319338019995514,0.379231091202875,0,0,0,0,0,0,0.101076618337148,0.951970183082803
GSM152956,0,0,0,0,0,0,0,0,0,0.00909508602289931,0,0,0.133168328781678,0,0.152961489500673,0.332389856349456,0.372385239345293,0,0,0,0,0,0,0.131569423573379,0.947877489494415
GSM152957,0,0,0,0,0,0,0,0,0,0.0104319311497628,0,0,0.109125981923624,0,0.175343461781979,0.37150658334299,0.333592041801644,0,0,0,0,0,0,0.380063676832634,0.913059919467838
GSM152958,0,0,0.00150580571370527,0,0,0,0.0119416443281381,0,0,0,0,0,0.0859535173638431,0,0.15948138635895,0.350358246602026,0.390759399633338,0,0,0,0,0,0,0.0126154658757665,0.964023592579826
GSM152959,0,0,0,0,0,0,0,0,0,0.0144177287113425,0,0,0.116447044248692,0,0.202512031943734,0.361134843980301,0.30548835111593,0,0,0,0,0,0,0.288575499751658,0.926521113048971
GSM152960,0,0,0,3.38586365925342e-05,0.00344707806095633,0,0.00916230281116396,0.00264134965643025,0,0.0160570166545858,0,0,0.101173138625641,0,0.217355190754098,0.363448462720773,0.286681602079759,0,0,0,0,0,0,0.208128279696458,0.937797037087002
GSM152961,0,0,0,0,0,0,0,0,0,0.00513165173763956,0,0,0.146058238561664,0,0.152965380003641,0.327917390520678,0.367927339176378,0,0,0,0,0,0,0.122670041249424,0.949099225999784
GSM152962,0,0,0,0,0,0,0,0,0,0.0169732269638896,0,0.000256453477959627,0.137224385425146,0,0.172670394054171,0.344309757037149,0.328565783041685,0,0,0,0,0,0,0.224198530305098,0.935514175552363
GSM152963,0,0,0,0,0,0,0,0,0,0.00779255418097531,0,0,0.189010415249576,0,0.107376143549855,0.295972816981376,0.399848070038218,0,0,0,0,0,0,0.195432980662883,0.939480081225952
GSM152964,0,0,0,0,0,0.0231131151713795,0,0,0,0.012919825110168,0,0.197097019915529,0,0,0.115211763175803,0.380998389979946,0.270659886647175,0,0,0,0,0,0,0.172312653010057,0.94420666027826
GSM152965,0,0,0,0,0,0,0,0,0,0.00354220833835404,0,0,0.149278715792286,0,0.129956579474235,0.32371499441975,0.393507501975375,0,0,0,0,0,0,0.147502399762223,0.945691345501099
GSM152966,0,0,0,0.039779124782563,0,0.147572661176539,0.26903295703597,0.132343955703691,0,0,0,0,0,0,0.155290225159819,0.255981076141417,0,0,0,0,0,0,0,-0.0632883739278053,0.966981961013785
GSM152967,0,0,0,0,0,0,0,0,0,0.00903913090875081,0,0,0.166575381087546,0,0.122853163771116,0.310311549001773,0.391220775230814,0,0,0,0,0,0,0.163779413915665,0.943615115496697
GSM152968,0,0,0,0,0,0,0,0,0,0.0107658020951965,0,0,0.15154866924052,0,0.150432978615602,0.324659767790578,0.362592782258103,0,0,0,0,0,0,0.200595519634007,0.938683864501702
GSM152969,0,0,0,0,0,0.265290575198055,0.240424757951005,0.0189333324181272,0,0,0,0.139608418205079,0,0,0.0485275883891729,0.287215327838561,0,0,0,0,0,0,0,0.00850017743913112,0.961643540838837
GSM152970,0,0,0,0,0,0,0,0,0,0.0194922793278442,0,0,0.139455956070862,0,0.179374973922509,0.345131497400084,0.316545293278701,0,0,0,0,0,0,0.327487497366061,0.921607487768341
